20611,GLAUCIA GLACIR,GLAUCIA,GLACIR,39530610,1957440655,GLAUCIA@yahoo.com.br,220310,10020610
20612,ALEXIS JOSAFAT,ALEXIS,JOSAFAT,39530611,1957440656,ALEXIS@yahoo.com.br,240950,10020611
20613,PHYLLIS LIN,PHYLLIS,LIN,39530612,1957440657,PHYLLIS@yahoo.com.br,500380,10020612
20614,JOMAR NORIVAL,JOMAR,NORIVAL,39530613,1957440658,JOMAR@yahoo.com.br,312595,10020613
20615,EDWARD LEO,EDWARD,LEO,39530614,1957440659,EDWARD@yahoo.com.br,521510,10020614
20616,SABRINA LORIVAL,SABRINA,LORIVAL,39530615,1957440660,SABRINA@yahoo.com.br,352115,10020615
20617,EDMUNDO LIGERIA,EDMUNDO,LIGERIA,39530616,1957440661,EDMUNDO@yahoo.com.br,520180,10020616
20618,EDIVAN EVERTOM,EDIVAN,EVERTOM,39530617,1957440662,EDIVAN@yahoo.com.br,280550,10020617
20619,IVANO ADRIANE,IVANO,ADRIANE,39530618,1957440663,IVANO@yahoo.com.br,510000,10020618
20620,ADINETE JANSNIO,ADINETE,JANSNIO,39530619,1957440664,ADINETE@yahoo.com.br,210970,10020619
20621,DINIZ CLIA,DINIZ,CLIA,39530620,1957440665,DINIZ@yahoo.com.br,410302,10020620
20622,ELENIL GASPAR,ELENIL,GASPAR,39530621,1957440666,ELENIL@yahoo.com.br,320245,10020621
20623,DEIJANIRO ARI,DEIJANIRO,ARI,39530622,1957440667,DEIJANIRO@yahoo.com.br,411410,10020622
20624,GIANCARLO FILOMENA,GIANCARLO,FILOMENA,39530623,1957440668,GIANCARLO@yahoo.com.br,351720,10020623
20625,KENSUKE LUDOVICO,KENSUKE,LUDOVICO,39530624,1957440669,KENSUKE@yahoo.com.br,431055,10020624
20626,PRISCILLA ANIS,PRISCILLA,ANIS,39530625,1957440670,PRISCILLA@yahoo.com.br,150570,10020625
20627,HERBERT MIGUEL,HERBERT,MIGUEL,39530626,1957440671,HERBERT@yahoo.com.br,430755,10020626
20628,HANNO ALIDE,HANNO,ALIDE,39530627,1957440672,HANNO@yahoo.com.br,521180,10020627
20629,ELDIA ROMINA,ELDIA,ROMINA,39530628,1957440673,ELDIA@yahoo.com.br,330070,10020628
20630,IDALIA NADIA,IDALIA,NADIA,39530629,1957440674,IDALIA@yahoo.com.br,290515,10020629
20631,GIOLIANO SCHEILA,GIOLIANO,SCHEILA,39530630,1957440675,GIOLIANO@yahoo.com.br,354105,10020630
20632,LILIAN FABIO,LILIAN,FABIO,39530631,1957440676,LILIAN@yahoo.com.br,210890,10020631
20633,ALBERI LUCIMARA,ALBERI,LUCIMARA,39530632,1957440677,ALBERI@yahoo.com.br,520735,10020632
20634,CELINA DALMIRO,CELINA,DALMIRO,39530633,1957440678,CELINA@yahoo.com.br,292420,10020633
20635,NILO FRANCISCA,NILO,FRANCISCA,39530634,1957440679,NILO@yahoo.com.br,220330,10020634
20636,FERRCIO LILIAM,FERRCIO,LILIAM,39530635,1957440680,FERRCIO@yahoo.com.br,410855,10020635
20637,MAURITIUS AQUILES,MAURITIUS,AQUILES,39530636,1957440681,MAURITIUS@yahoo.com.br,110149,10020636
20638,WITNEY ENRICO,WITNEY,ENRICO,39530637,1957440682,WITNEY@yahoo.com.br,521340,10020637
20639,JOSEANE FIDELCINO,JOSEANE,FIDELCINO,39530638,1957440683,JOSEANE@yahoo.com.br,172130,10020638
20640,CLVIS TLIO,CLVIS,TLIO,39530639,1957440684,CLVIS@yahoo.com.br,317103,10020639
20641,VILSON AGILSON,VILSON,AGILSON,39530640,1957440685,VILSON@yahoo.com.br,251110,10020640
20642,REVAIL EIBERT,REVAIL,EIBERT,39530641,1957440686,REVAIL@yahoo.com.br,412880,10020641
20643,ROMIR RENAN,ROMIR,RENAN,39530642,1957440687,ROMIR@yahoo.com.br,500150,10020642
20644,ANIVALDO JOSENILDO,ANIVALDO,JOSENILDO,39530643,1957440688,ANIVALDO@yahoo.com.br,350220,10020643
20645,JORCY SEUNG,JORCY,SEUNG,39530644,1957440689,JORCY@yahoo.com.br,251445,10020644
20646,LIONEL MOISS,LIONEL,MOISS,39530645,1957440690,LIONEL@yahoo.com.br,351492,10020645
20647,LEANDRO THALITA,LEANDRO,THALITA,39530646,1957440691,LEANDRO@yahoo.com.br,351290,10020646
20648,GIORGIO LVARO,GIORGIO,LVARO,39530647,1957440692,GIORGIO@yahoo.com.br,421590,10020647
20649,FERNANDA DEBORA,FERNANDA,DEBORA,39530648,1957440693,FERNANDA@yahoo.com.br,430230,10020648
20650,LAELSON BENEDITO,LAELSON,BENEDITO,39530649,1957440694,LAELSON@yahoo.com.br,411180,10020649
20651,ELOY KAREN,ELOY,KAREN,39530650,1957440695,ELOY@yahoo.com.br,251090,10020650
20652,MITICO MAGDA,MITICO,MAGDA,39530651,1957440696,MITICO@yahoo.com.br,290820,10020651
20653,JOCELIN JENKINS,JOCELIN,JENKINS,39530652,1957440697,JOCELIN@yahoo.com.br,231400,10020652
20654,RIYUSEI ROSELY,RIYUSEI,ROSELY,39530653,1957440698,RIYUSEI@yahoo.com.br,520600,10020653
20655,IBER MARISTELA,IBER,MARISTELA,39530654,1957440699,IBER@yahoo.com.br,292400,10020654
20656,ELENILSON ADIJONSON,ELENILSON,ADIJONSON,39530655,1957440700,ELENILSON@yahoo.com.br,220600,10020655
20657,PERTINO KARIN,PERTINO,KARIN,39530656,1957440701,PERTINO@yahoo.com.br,421950,10020656
20658,FILADELFO EDIR,FILADELFO,EDIR,39530657,1957440702,FILADELFO@yahoo.com.br,130170,10020657
20659,FLORISVALDO EDELMANDO,FLORISVALDO,EDELMANDO,39530658,1957440703,FLORISVALDO@yahoo.com.br,110050,10020658
20660,KENNEDY NEMESIO,KENNEDY,NEMESIO,39530659,1957440704,KENNEDY@yahoo.com.br,315970,10020659
20661,ELSON ADELCIO,ELSON,ADELCIO,39530660,1957440705,ELSON@yahoo.com.br,350840,10020660
20662,ELISA NAOKO,ELISA,NAOKO,39530661,1957440706,ELISA@yahoo.com.br,317043,10020661
20663,RICARDO RENAN,RICARDO,RENAN,39530662,1957440707,RICARDO@yahoo.com.br,150810,10020662
20664,MARTHA RYA,MARTHA,RYA,39530663,1957440708,MARTHA@yahoo.com.br,241210,10020663
20665,NGELO MARELGIO,NGELO,MARELGIO,39530664,1957440709,NGELO@yahoo.com.br,313060,10020664
20666,LUIGI JURACY,LUIGI,JURACY,39530665,1957440710,LUIGI@yahoo.com.br,292860,10020665
20667,ALDO ENALDY,ALDO,ENALDY,39530666,1957440711,ALDO@yahoo.com.br,314910,10020666
20668,GONZALO DAE,GONZALO,DAE,39530667,1957440712,GONZALO@yahoo.com.br,411480,10020667
20669,VERONILDO VALDIMIRO,VERONILDO,VALDIMIRO,39530668,1957440713,VERONILDO@yahoo.com.br,410335,10020668
20670,WALTHER VIVIAN,WALTHER,VIVIAN,39530669,1957440714,WALTHER@yahoo.com.br,311870,10020669
20671,ETRUS GUILHERME,ETRUS,GUILHERME,39530670,1957440715,ETRUS@yahoo.com.br,352150,10020670
20672,JOACHIM VALDIVINA,JOACHIM,VALDIVINA,39530671,1957440716,JOACHIM@yahoo.com.br,240610,10020671
20673,ROSILDO AUDAIR,ROSILDO,AUDAIR,39530672,1957440717,ROSILDO@yahoo.com.br,350660,10020672
20674,ALZIRA RENIVALDO,ALZIRA,RENIVALDO,39530673,1957440718,ALZIRA@yahoo.com.br,430786,10020673
20675,JESS ESMERALDO,JESS,ESMERALDO,39530674,1957440719,JESS@yahoo.com.br,521240,10020674
20676,VILMA LENES,VILMA,LENES,39530675,1957440720,VILMA@yahoo.com.br,150080,10020675
20677,MARLENE JOELSON,MARLENE,JOELSON,39530676,1957440721,MARLENE@yahoo.com.br,150760,10020676
20678,LINDOMAR EUNPIO,LINDOMAR,EUNPIO,39530677,1957440722,LINDOMAR@yahoo.com.br,350170,10020677
20679,PERSIO RGIS,PERSIO,RGIS,39530678,1957440723,PERSIO@yahoo.com.br,170389,10020678
20680,FABIO LUCIO,FABIO,LUCIO,39530679,1957440724,FABIO@yahoo.com.br,510770,10020679
20681,LOURDES ROBERT,LOURDES,ROBERT,39530680,1957440725,LOURDES@yahoo.com.br,310890,10020680
20682,TARCISIO BERNARDINA,TARCISIO,BERNARDINA,39530681,1957440726,TARCISIO@yahoo.com.br,316840,10020681
20683,ADERBAL WALDENOR,ADERBAL,WALDENOR,39530682,1957440727,ADERBAL@yahoo.com.br,431725,10020682
20684,JACK DIRK,JACK,DIRK,39530683,1957440728,JACK@yahoo.com.br,291640,10020683
20685,JONATHAN RUCY,JONATHAN,RUCY,39530684,1957440729,JONATHAN@yahoo.com.br,354560,10020684
20686,MARCUS FAUSTO,MARCUS,FAUSTO,39530685,1957440730,MARCUS@yahoo.com.br,410760,10020685
20687,DICKSON EDILSON,DICKSON,EDILSON,39530686,1957440731,DICKSON@yahoo.com.br,411915,10020686
20688,JESSE RAELSON,JESSE,RAELSON,39530687,1957440732,JESSE@yahoo.com.br,220540,10020687
20689,BRUCE TOSHIYUKI,BRUCE,TOSHIYUKI,39530688,1957440733,BRUCE@yahoo.com.br,330414,10020688
20690,JAISON OLIMPIO,JAISON,OLIMPIO,39530689,1957440734,JAISON@yahoo.com.br,230360,10020689
20691,MILITO ALEXSANDER,MILITO,ALEXSANDER,39530690,1957440735,MILITO@yahoo.com.br,522190,10020690
20692,NILSON LDA,NILSON,LDA,39530691,1957440736,NILSON@yahoo.com.br,150840,10020691
20693,ISNALDO MARIE,ISNALDO,MARIE,39530692,1957440737,ISNALDO@yahoo.com.br,350160,10020692
20694,CLCIO REMERSON,CLCIO,REMERSON,39530693,1957440738,CLCIO@yahoo.com.br,420150,10020693
20695,ELISIO GILBERTO,ELISIO,GILBERTO,39530694,1957440739,ELISIO@yahoo.com.br,410720,10020694
20696,VEIMAR EALTON,VEIMAR,EALTON,39530695,1957440740,VEIMAR@yahoo.com.br,354110,10020695
20697,EALTON VANDERLY,EALTON,VANDERLY,39530696,1957440741,EALTON@yahoo.com.br,320460,10020696
20698,JAMES HERIVELTO,JAMES,HERIVELTO,39530697,1957440742,JAMES@yahoo.com.br,520140,10020697
20699,TEFILO MARCELE,TEFILO,MARCELE,39530698,1957440743,TEFILO@yahoo.com.br,280240,10020698
20700,IRNALDO ARLETTE,IRNALDO,ARLETTE,39530699,1957440744,IRNALDO@yahoo.com.br,292530,10020699
20701,CELSI NAIORAMA,CELSI,NAIORAMA,39530700,1957440745,CELSI@yahoo.com.br,350380,10020700
20702,JNIO ELIAS,JNIO,ELIAS,39530701,1957440746,JNIO@yahoo.com.br,510450,10020701
20703,TACIO ALCINDO,TACIO,ALCINDO,39530702,1957440747,TACIO@yahoo.com.br,412580,10020702
20704,WLADIMIR JONATHAN,WLADIMIR,JONATHAN,39530703,1957440748,WLADIMIR@yahoo.com.br,431580,10020703
20705,ZILDA RENIVALDO,ZILDA,RENIVALDO,39530704,1957440749,ZILDA@yahoo.com.br,311080,10020704
20706,BENCIO ATAIDE,BENCIO,ATAIDE,39530705,1957440750,BENCIO@yahoo.com.br,240240,10020705
20707,REINHARD CASSIA,REINHARD,CASSIA,39530706,1957440751,REINHARD@yahoo.com.br,420670,10020706
20708,EZAQUEU ISAIAS,EZAQUEU,ISAIAS,39530707,1957440752,EZAQUEU@yahoo.com.br,231070,10020707
20709,STENIO LILI,STENIO,LILI,39530708,1957440753,STENIO@yahoo.com.br,292700,10020708
20710,OROZIMBO TALMO,OROZIMBO,TALMO,39530709,1957440754,OROZIMBO@yahoo.com.br,231095,10020709
20711,GUMERCINDO EXPEDITO,GUMERCINDO,EXPEDITO,39530710,1957440755,GUMERCINDO@yahoo.com.br,260930,10020710
20712,JOSIELDO ESTEVON,JOSIELDO,ESTEVON,39530711,1957440756,JOSIELDO@yahoo.com.br,170130,10020711
20713,MICHAEL SAULO,MICHAEL,SAULO,39530712,1957440757,MICHAEL@yahoo.com.br,420160,10020712
20714,RUBERVAL ERIC,RUBERVAL,ERIC,39530713,1957440758,RUBERVAL@yahoo.com.br,293320,10020713
20715,NANCI DIVALDO,NANCI,DIVALDO,39530714,1957440759,NANCI@yahoo.com.br,430605,10020714
20716,IVONETE IRENO,IVONETE,IRENO,39530715,1957440760,IVONETE@yahoo.com.br,320225,10020715
20717,EIJI ADILMAR,EIJI,ADILMAR,39530716,1957440761,EIJI@yahoo.com.br,522200,10020716
20718,ROSILENE LOURIVAL,ROSILENE,LOURIVAL,39530717,1957440762,ROSILENE@yahoo.com.br,313690,10020717
20719,EDVANDO SILVIO,EDVANDO,SILVIO,39530718,1957440763,EDVANDO@yahoo.com.br,522015,10020718
20720,ARLETTE ALLAN,ARLETTE,ALLAN,39530719,1957440764,ARLETTE@yahoo.com.br,430465,10020719
20721,SUZAN ADIMILSOM,SUZAN,ADIMILSOM,39530720,1957440765,SUZAN@yahoo.com.br,220515,10020720
20722,JESSE VANOIL,JESSE,VANOIL,39530721,1957440766,JESSE@yahoo.com.br,432210,10020721
20723,AMERICO ANGLIO,AMERICO,ANGLIO,39530722,1957440767,AMERICO@yahoo.com.br,412540,10020722
20724,TERUO ETTORI,TERUO,ETTORI,39530723,1957440768,TERUO@yahoo.com.br,350440,10020723
20725,ANDREI LEONE,ANDREI,LEONE,39530724,1957440769,ANDREI@yahoo.com.br,316200,10020724
20726,RAYMUNDO AMLIA,RAYMUNDO,AMLIA,39530725,1957440770,RAYMUNDO@yahoo.com.br,292950,10020725
20727,ROGRIO LEVY,ROGRIO,LEVY,39530726,1957440771,ROGRIO@yahoo.com.br,311520,10020726
20728,LAURENILDO GONALO,LAURENILDO,GONALO,39530727,1957440772,LAURENILDO@yahoo.com.br,411920,10020727
20729,CLEITON RIVALDO,CLEITON,RIVALDO,39530728,1957440773,CLEITON@yahoo.com.br,351220,10020728
20730,MARINETE MAMORU,MARINETE,MAMORU,39530729,1957440774,MARINETE@yahoo.com.br,220470,10020729
20731,ELTON ELIZIR,ELTON,ELIZIR,39530730,1957440775,ELTON@yahoo.com.br,421600,10020730
20732,CLARICE GIOVANI,CLARICE,GIOVANI,39530731,1957440776,CLARICE@yahoo.com.br,240110,10020731
20733,ITALO DELMO,ITALO,DELMO,39530732,1957440777,ITALO@yahoo.com.br,231130,10020732
20734,EVA SHOSIRO,EVA,SHOSIRO,39530733,1957440778,EVA@yahoo.com.br,311930,10020733
20735,GERSON ARIOVALDO,GERSON,ARIOVALDO,39530734,1957440779,GERSON@yahoo.com.br,251360,10020734
20736,TIRSON ADINETE,TIRSON,ADINETE,39530735,1957440780,TIRSON@yahoo.com.br,421690,10020735
20737,JESS FABIO,JESS,FABIO,39530736,1957440781,JESS@yahoo.com.br,420180,10020736
20738,IZAQUE ISAC,IZAQUE,ISAC,39530737,1957440782,IZAQUE@yahoo.com.br,311130,10020737
20739,EDCLEUMA ANDRILHEIA,EDCLEUMA,ANDRILHEIA,39530738,1957440783,EDCLEUMA@yahoo.com.br,250960,10020738
20740,PRAXEDES MARLIA,PRAXEDES,MARLIA,39530739,1957440784,PRAXEDES@yahoo.com.br,520465,10020739
20741,ARISTON ROSEMARY,ARISTON,ROSEMARY,39530740,1957440785,ARISTON@yahoo.com.br,354720,10020740
20742,CLECIO FABRIZIO,CLECIO,FABRIZIO,39530741,1957440786,CLECIO@yahoo.com.br,431205,10020741
20743,ANATALIA GIOVANE,ANATALIA,GIOVANE,39530742,1957440787,ANATALIA@yahoo.com.br,293270,10020742
20744,STEFAN SOUZA,STEFAN,SOUZA,39530743,1957440788,STEFAN@yahoo.com.br,240860,10020743
20745,ALDEMIR JONELICE,ALDEMIR,JONELICE,39530744,1957440789,ALDEMIR@yahoo.com.br,130008,10020744
20746,JEOVANE GUNTHER,JEOVANE,GUNTHER,39530745,1957440790,JEOVANE@yahoo.com.br,270910,10020745
20747,JOILSON CONRADO,JOILSON,CONRADO,39530746,1957440791,JOILSON@yahoo.com.br,171500,10020746
20748,IZAURINO ELOI,IZAURINO,ELOI,39530747,1957440792,IZAURINO@yahoo.com.br,210330,10020747
20749,ARIOSVALDO NLSON,ARIOSVALDO,NLSON,39530748,1957440793,ARIOSVALDO@yahoo.com.br,431120,10020748
20750,VITORIO ANNIA,VITORIO,ANNIA,39530749,1957440794,VITORIO@yahoo.com.br,150480,10020749
20751,GUARANY ELBA,GUARANY,ELBA,39530750,1957440795,GUARANY@yahoo.com.br,110070,10020750
20752,LINDOLFO ADAIAS,LINDOLFO,ADAIAS,39530751,1957440796,LINDOLFO@yahoo.com.br,520930,10020751
20753,ILDEBRANDO ADMIR,ILDEBRANDO,ADMIR,39530752,1957440797,ILDEBRANDO@yahoo.com.br,210220,10020752
20754,VALDINEI ZILDINE,VALDINEI,ZILDINE,39530753,1957440798,VALDINEI@yahoo.com.br,315910,10020753
20755,DELMIR ANDREW,DELMIR,ANDREW,39530754,1957440799,DELMIR@yahoo.com.br,354105,10020754
20756,DARWIN ELISIA,DARWIN,ELISIA,39530755,1957440800,DARWIN@yahoo.com.br,311300,10020755
20757,JAYME HUBERT,JAYME,HUBERT,39530756,1957440801,JAYME@yahoo.com.br,412530,10020756
20758,EDILOM GILTON,EDILOM,GILTON,39530757,1957440802,EDILOM@yahoo.com.br,311545,10020757
20759,JIVANILDO CHRISTIAN,JIVANILDO,CHRISTIAN,39530758,1957440803,JIVANILDO@yahoo.com.br,231180,10020758
20760,UMBERTO VOSCLEI,UMBERTO,VOSCLEI,39530759,1957440804,UMBERTO@yahoo.com.br,412770,10020759
20761,LINDALVA ELIZABETE,LINDALVA,ELIZABETE,39530760,1957440805,LINDALVA@yahoo.com.br,110155,10020760
20762,ARLETE PEDRO,ARLETE,PEDRO,39530761,1957440806,ARLETE@yahoo.com.br,310480,10020761
20763,DINS VALTCIO,DINS,VALTCIO,39530762,1957440807,DINS@yahoo.com.br,230125,10020762
20764,EIJI VALNIR,EIJI,VALNIR,39530763,1957440808,EIJI@yahoo.com.br,313290,10020763
20765,IZOMAR WALLACE,IZOMAR,WALLACE,39530764,1957440809,IZOMAR@yahoo.com.br,430655,10020764
