40,MANOEL ANISIO,MANOEL,ANISIO,39510039,1957420084,MANOEL@terra.com.br,210920,10000039
41,MAURIVON ESDRAS,MAURIVON,ESDRAS,39510040,1957420085,MAURIVON@terra.com.br,314500,10000040
42,CRISTIANO ALANA,CRISTIANO,ALANA,39510041,1957420086,CRISTIANO@terra.com.br,261210,10000041
43,DOMICIO JUNIA,DOMICIO,JUNIA,39510042,1957420087,DOMICIO@terra.com.br,250115,10000042
44,ADAO VOLCEI,ADAO,VOLCEI,39510043,1957420088,ADAO@terra.com.br,171630,10000043
45,MATTHIAS ARCANJO,MATTHIAS,ARCANJO,39510044,1957420089,MATTHIAS@terra.com.br,430087,10000044
46,EROALDO SARA,EROALDO,SARA,39510045,1957420090,EROALDO@terra.com.br,170240,10000045
47,EDIR ANDRS,EDIR,ANDRS,39510046,1957420091,EDIR@terra.com.br,410845,10000046
48,WILIAN MICHELLE,WILIAN,MICHELLE,39510047,1957420092,WILIAN@terra.com.br,354710,10000047
49,HELDER KARIN,HELDER,KARIN,39510048,1957420093,HELDER@terra.com.br,351030,10000048
50,ARTURO ANDRILHEIA,ARTURO,ANDRILHEIA,39510049,1957420094,ARTURO@terra.com.br,231350,10000049
51,CLEINER MELQUADES,CLEINER,MELQUADES,39510050,1957420095,CLEINER@terra.com.br,291140,10000050
52,HILTON MARY,HILTON,MARY,39510051,1957420096,HILTON@terra.com.br,431700,10000051
53,REINIS VANDERLIN,REINIS,VANDERLIN,39510052,1957420097,REINIS@terra.com.br,352585,10000052
54,GREGORIO EUZBIO,GREGORIO,EUZBIO,39510053,1957420098,GREGORIO@terra.com.br,220672,10000053
55,MITICO CAUE,MITICO,CAUE,39510054,1957420099,MITICO@terra.com.br,316070,10000054
56,LILIANA ELMAR,LILIANA,ELMAR,39510055,1957420100,LILIANA@terra.com.br,430550,10000055
57,LERVIS IZILDA,LERVIS,IZILDA,39510056,1957420101,LERVIS@terra.com.br,150590,10000056
58,JEMIMA ROBERSON,JEMIMA,ROBERSON,39510057,1957420102,JEMIMA@terra.com.br,320310,10000057
59,LEVY LUS,LEVY,LUS,39510058,1957420103,LEVY@terra.com.br,210940,10000058
60,CASSIMIRO BERNARDINA,CASSIMIRO,BERNARDINA,39510059,1957420104,CASSIMIRO@terra.com.br,110130,10000059
61,MRCIA ALTEMAR,MRCIA,ALTEMAR,39510060,1957420105,MRCIA@terra.com.br,330530,10000060
62,CELESTINO RAMIREZ,CELESTINO,RAMIREZ,39510061,1957420106,CELESTINO@terra.com.br,430360,10000061
63,JAILSON TOCHIE,JAILSON,TOCHIE,39510062,1957420107,JAILSON@terra.com.br,270360,10000062
64,CLAUDEMIRO ILTON,CLAUDEMIRO,ILTON,39510063,1957420108,CLAUDEMIRO@terra.com.br,240070,10000063
65,MOYSS EDESIO,MOYSS,EDESIO,39510064,1957420109,MOYSS@terra.com.br,120034,10000064
66,PERSIO SANY,PERSIO,SANY,39510065,1957420110,PERSIO@terra.com.br,311615,10000065
67,RONAN DJEFERSON,RONAN,DJEFERSON,39510066,1957420111,RONAN@terra.com.br,220350,10000066
68,JUCELINO IVANEIDE,JUCELINO,IVANEIDE,39510067,1957420112,JUCELINO@terra.com.br,410785,10000067
69,HUGO NATALINO,HUGO,NATALINO,39510068,1957420113,HUGO@terra.com.br,315940,10000068
70,WALDEMAR EURIPEDES,WALDEMAR,EURIPEDES,39510069,1957420114,WALDEMAR@terra.com.br,510269,10000069
71,IRISMAR FRANCK,IRISMAR,FRANCK,39510070,1957420115,IRISMAR@terra.com.br,316090,10000070
72,EDNALDO MARCIO,EDNALDO,MARCIO,39510071,1957420116,EDNALDO@terra.com.br,293130,10000071
73,KAUY EDGARD,KAUY,EDGARD,39510072,1957420117,KAUY@terra.com.br,150760,10000072
74,EDUARDO ELIZETE,EDUARDO,ELIZETE,39510073,1957420118,EDUARDO@terra.com.br,510840,10000073
75,BRUNA GLAUCO,BRUNA,GLAUCO,39510074,1957420119,BRUNA@terra.com.br,172049,10000074
76,LUIZA MARSON,LUIZA,MARSON,39510075,1957420120,LUIZA@terra.com.br,231400,10000075
77,ERMENSON VENINA,ERMENSON,VENINA,39510076,1957420121,ERMENSON@terra.com.br,510626,10000076
78,KLDERE TEREZA,KLDERE,TEREZA,39510077,1957420122,KLDERE@terra.com.br,350395,10000077
79,ADELSON MARCELE,ADELSON,MARCELE,39510078,1957420123,ADELSON@terra.com.br,130210,10000078
80,EDINILTON SAMIO,EDINILTON,SAMIO,39510079,1957420124,EDINILTON@terra.com.br,351910,10000079
81,ANATALIA CLLIA,ANATALIA,CLLIA,39510080,1957420125,ANATALIA@terra.com.br,293280,10000080
82,IVSON DORGIVAL,IVSON,DORGIVAL,39510081,1957420126,IVSON@terra.com.br,522010,10000081
83,BRUCE EDWIRGES,BRUCE,EDWIRGES,39510082,1957420127,BRUCE@terra.com.br,520900,10000082
84,ENRICO SIDNEI,ENRICO,SIDNEI,39510083,1957420128,ENRICO@terra.com.br,260690,10000083
85,PABLO KOUKI,PABLO,KOUKI,39510084,1957420129,PABLO@terra.com.br,352880,10000084
86,RONDINELE LUO,RONDINELE,LUO,39510085,1957420130,RONDINELE@terra.com.br,150506,10000085
87,ARIVALDO ARINALDO,ARIVALDO,ARINALDO,39510086,1957420131,ARIVALDO@terra.com.br,312730,10000086
88,DEONILDO AMARAI,DEONILDO,AMARAI,39510087,1957420132,DEONILDO@terra.com.br,210760,10000087
89,ULDIS ALCEU,ULDIS,ALCEU,39510088,1957420133,ULDIS@terra.com.br,352270,10000088
90,ROSA ERIVELTO,ROSA,ERIVELTO,39510089,1957420134,ROSA@terra.com.br,313400,10000089
91,ROCO CERILO,ROCO,CERILO,39510090,1957420135,ROCO@terra.com.br,291345,10000090
92,ADAUTO ANDRA,ADAUTO,ANDRA,39510091,1957420136,ADAUTO@terra.com.br,260550,10000091
93,CELIIO FRANCO,CELIIO,FRANCO,39510092,1957420137,CELIIO@terra.com.br,431030,10000092
94,BRENO KENNEDY,BRENO,KENNEDY,39510093,1957420138,BRENO@terra.com.br,430110,10000093
95,ADMIR ELISABETH,ADMIR,ELISABETH,39510094,1957420139,ADMIR@terra.com.br,354320,10000094
96,HIROMI VANOIL,HIROMI,VANOIL,39510095,1957420140,HIROMI@terra.com.br,411300,10000095
97,JACK EDIVAN,JACK,EDIVAN,39510096,1957420141,JACK@terra.com.br,351400,10000096
98,DENY FABIANA,DENY,FABIANA,39510097,1957420142,DENY@terra.com.br,150600,10000097
99,SHIRLEY MARLENE,SHIRLEY,MARLENE,39510098,1957420143,SHIRLEY@terra.com.br,270240,10000098
100,GILBERTO MOIZS,GILBERTO,MOIZS,39510099,1957420144,GILBERTO@terra.com.br,430460,10000099
101,VANDUIR VALDEK,VANDUIR,VALDEK,39510100,1957420145,VANDUIR@terra.com.br,330285,10000100
102,DCIO COSMO,DCIO,COSMO,39510101,1957420146,DCIO@terra.com.br,351850,10000101
103,ALEGRIA CLETO,ALEGRIA,CLETO,39510102,1957420147,ALEGRIA@terra.com.br,421000,10000102
104,HERNANDES ENALDY,HERNANDES,ENALDY,39510103,1957420148,HERNANDES@terra.com.br,354510,10000103
105,CASSIMIRO OLDAQUE,CASSIMIRO,OLDAQUE,39510104,1957420149,CASSIMIRO@terra.com.br,420400,10000104
106,JOSU RGIS,JOSU,RGIS,39510105,1957420150,JOSU@terra.com.br,317140,10000105
107,HILDE ROSANA,HILDE,ROSANA,39510106,1957420151,HILDE@terra.com.br,220985,10000106
108,JIRO BRULIO,JIRO,BRULIO,39510107,1957420152,JIRO@terra.com.br,431590,10000107
109,HAROLDO TOMICO,HAROLDO,TOMICO,39510108,1957420153,HAROLDO@terra.com.br,250160,10000108
110,YULLE SANDRO,YULLE,SANDRO,39510109,1957420154,YULLE@terra.com.br,353520,10000109
111,GEAZI AMBROSINA,GEAZI,AMBROSINA,39510110,1957420155,GEAZI@terra.com.br,240800,10000110
112,EDJANE NICEMAR,EDJANE,NICEMAR,39510111,1957420156,EDJANE@terra.com.br,220345,10000111
113,JULIANO TOSHIMASSA,JULIANO,TOSHIMASSA,39510112,1957420157,JULIANO@terra.com.br,410900,10000112
114,WALPHEU GERS,WALPHEU,GERS,39510113,1957420158,WALPHEU@terra.com.br,431360,10000113
115,YOLIMAR ADRIANA,YOLIMAR,ADRIANA,39510114,1957420159,YOLIMAR@terra.com.br,230150,10000114
116,MATHEUS DORACY,MATHEUS,DORACY,39510115,1957420160,MATHEUS@terra.com.br,351630,10000115
117,JIRINALDO ALDENIR,JIRINALDO,ALDENIR,39510116,1957420161,JIRINALDO@terra.com.br,355240,10000116
118,ORIOVALDO JOEL,ORIOVALDO,JOEL,39510117,1957420162,ORIOVALDO@terra.com.br,352490,10000117
119,SONIA NELCI,SONIA,NELCI,39510118,1957420163,SONIA@terra.com.br,261170,10000118
120,CLAUDINER ALTAFINI,CLAUDINER,ALTAFINI,39510119,1957420164,CLAUDINER@terra.com.br,211010,10000119
121,JARIR QUIMIE,JARIR,QUIMIE,39510120,1957420165,JARIR@terra.com.br,170950,10000120
122,OTAVIANO NDIA,OTAVIANO,NDIA,39510121,1957420166,OTAVIANO@terra.com.br,312380,10000121
123,WONG CILENE,WONG,CILENE,39510122,1957420167,WONG@terra.com.br,431480,10000122
124,ITALO ADEMAR,ITALO,ADEMAR,39510123,1957420168,ITALO@terra.com.br,330160,10000123
125,LOIDE CELSI,LOIDE,CELSI,39510124,1957420169,LOIDE@terra.com.br,320150,10000124
126,CLEMENTE ELIJAH,CLEMENTE,ELIJAH,39510125,1957420170,CLEMENTE@terra.com.br,260340,10000125
127,SEVERINO GUSTAVO,SEVERINO,GUSTAVO,39510126,1957420171,SEVERINO@terra.com.br,520670,10000126
128,SANTO ADIMILSOM,SANTO,ADIMILSOM,39510127,1957420172,SANTO@terra.com.br,250660,10000127
129,UIRA ADO,UIRA,ADO,39510128,1957420173,UIRA@terra.com.br,410645,10000128
130,ROBERSON MAURO,ROBERSON,MAURO,39510129,1957420174,ROBERSON@terra.com.br,270860,10000129
131,LAIRTON MARIZETE,LAIRTON,MARIZETE,39510130,1957420175,LAIRTON@terra.com.br,292190,10000130
132,ALIPIO ANGLIO,ALIPIO,ANGLIO,39510131,1957420176,ALIPIO@terra.com.br,411700,10000131
133,NIVON EDINAR,NIVON,EDINAR,39510132,1957420177,NIVON@terra.com.br,421055,10000132
134,CAETANO SALETE,CAETANO,SALETE,39510133,1957420178,CAETANO@terra.com.br,291030,10000133
135,EDNALVA ALEXEI,EDNALVA,ALEXEI,39510134,1957420179,EDNALVA@terra.com.br,220180,10000134
136,ALICIA REGINALDO,ALICIA,REGINALDO,39510135,1957420180,ALICIA@terra.com.br,355530,10000135
137,JOCELI ZILDO,JOCELI,ZILDO,39510136,1957420181,JOCELI@terra.com.br,280320,10000136
138,IVANEIDE DELMAR,IVANEIDE,DELMAR,39510137,1957420182,IVANEIDE@terra.com.br,355670,10000137
139,IDALTO LAURILAN,IDALTO,LAURILAN,39510138,1957420183,IDALTO@terra.com.br,270135,10000138
140,NEGIPE EDMAR,NEGIPE,EDMAR,39510139,1957420184,NEGIPE@terra.com.br,412385,10000139
141,AFRNIO LUZIA,AFRNIO,LUZIA,39510140,1957420185,AFRNIO@terra.com.br,353200,10000140
142,ROBERTO CAIQUE,ROBERTO,CAIQUE,39510141,1957420186,ROBERTO@terra.com.br,292205,10000141
143,JIUCELIA ANGELISIO,JIUCELIA,ANGELISIO,39510142,1957420187,JIUCELIA@terra.com.br,421130,10000142
144,WALMIR JANUARIO,WALMIR,JANUARIO,39510143,1957420188,WALMIR@terra.com.br,221160,10000143
145,ORIOVALDO UILTON,ORIOVALDO,UILTON,39510144,1957420189,ORIOVALDO@terra.com.br,230365,10000144
146,LUCIANO MARLOS,LUCIANO,MARLOS,39510145,1957420190,LUCIANO@terra.com.br,240390,10000145
147,ANDR MARTA,ANDR,MARTA,39510146,1957420191,ANDR@terra.com.br,410560,10000146
148,LAURENILDO CONDECI,LAURENILDO,CONDECI,39510147,1957420192,LAURENILDO@terra.com.br,220770,10000147
149,DIODETE SMULO,DIODETE,SMULO,39510148,1957420193,DIODETE@terra.com.br,431265,10000148
150,DJACKSON TALES,DJACKSON,TALES,39510149,1957420194,DJACKSON@terra.com.br,412750,10000149
151,FABRIZIO NEWTON,FABRIZIO,NEWTON,39510150,1957420195,FABRIZIO@terra.com.br,220700,10000150
152,EUVALDO SORAYA,EUVALDO,SORAYA,39510151,1957420196,EUVALDO@terra.com.br,431310,10000151
153,RENAN PRISCILLA,RENAN,PRISCILLA,39510152,1957420197,RENAN@terra.com.br,270060,10000152
154,JAMIR JOILSON,JAMIR,JOILSON,39510153,1957420198,JAMIR@terra.com.br,316500,10000153
155,LDA EUNICE,LDA,EUNICE,39510154,1957420199,LDA@terra.com.br,412135,10000154
156,ENEIDA PERTINO,ENEIDA,PERTINO,39510155,1957420200,ENEIDA@terra.com.br,353220,10000155
157,CLEUTER VALDEVINO,CLEUTER,VALDEVINO,39510156,1957420201,CLEUTER@terra.com.br,261560,10000156
158,ODEMAR DANIELLE,ODEMAR,DANIELLE,39510157,1957420202,ODEMAR@terra.com.br,351620,10000157
159,VILSON VINICIO,VILSON,VINICIO,39510158,1957420203,VILSON@terra.com.br,270510,10000158
160,FLORISVALDO NICOLAU,FLORISVALDO,NICOLAU,39510159,1957420204,FLORISVALDO@terra.com.br,354765,10000159
161,ELISIO IZAURINO,ELISIO,IZAURINO,39510160,1957420205,ELISIO@terra.com.br,520430,10000160
162,SU TNIA,SU,TNIA,39510161,1957420206,SU@terra.com.br,421390,10000161
163,SIMONE SABRINA,SIMONE,SABRINA,39510162,1957420207,SIMONE@terra.com.br,210790,10000162
164,RONALDO SIMON,RONALDO,SIMON,39510163,1957420208,RONALDO@terra.com.br,320210,10000163
165,PLINIO CREUZA,PLINIO,CREUZA,39510164,1957420209,PLINIO@terra.com.br,410080,10000164
166,ELIDERSON ALTAVIR,ELIDERSON,ALTAVIR,39510165,1957420210,ELIDERSON@terra.com.br,150240,10000165
167,GIUVAM JOSINALDO,GIUVAM,JOSINALDO,39510166,1957420211,GIUVAM@terra.com.br,110005,10000166
168,NESSIM JOSINALDO,NESSIM,JOSINALDO,39510167,1957420212,NESSIM@terra.com.br,250090,10000167
169,GORO VICENTE,GORO,VICENTE,39510168,1957420213,GORO@terra.com.br,293100,10000168
170,DULCELENE AGENOR,DULCELENE,AGENOR,39510169,1957420214,DULCELENE@terra.com.br,291810,10000169
171,LUCILIO ELIENE,LUCILIO,ELIENE,39510170,1957420215,LUCILIO@terra.com.br,270840,10000170
172,NEWTON RANDAL,NEWTON,RANDAL,39510171,1957420216,NEWTON@terra.com.br,240000,10000171
173,ILMA JORIV,ILMA,JORIV,39510172,1957420217,ILMA@terra.com.br,520970,10000172
174,ELEANDRO VALDEZ,ELEANDRO,VALDEZ,39510173,1957420218,ELEANDRO@terra.com.br,130356,10000173
175,HIROMI DEMTRIO,HIROMI,DEMTRIO,39510174,1957420219,HIROMI@terra.com.br,110007,10000174
176,HUGO ARIOSVALDO,HUGO,ARIOSVALDO,39510175,1957420220,HUGO@terra.com.br,221130,10000175
177,NILO AMILTON,NILO,AMILTON,39510176,1957420221,NILO@terra.com.br,510030,10000176
178,FRANCISO YOSHIHIKO,FRANCISO,YOSHIHIKO,39510177,1957420222,FRANCISO@terra.com.br,251370,10000177
179,DJANIRA NADJA,DJANIRA,NADJA,39510178,1957420223,DJANIRA@terra.com.br,430469,10000178
180,VALDEMIRO ROSELLY,VALDEMIRO,ROSELLY,39510179,1957420224,VALDEMIRO@terra.com.br,292510,10000179
181,EIDNALVO HO,EIDNALVO,HO,39510180,1957420225,EIDNALVO@terra.com.br,351250,10000180
182,NDREA ESDRAS,NDREA,ESDRAS,39510181,1957420226,NDREA@terra.com.br,510270,10000181
183,JOSILENE JULIANE,JOSILENE,JULIANE,39510182,1957420227,JOSILENE@terra.com.br,291820,10000182
184,GAETAN TARCISO,GAETAN,TARCISO,39510183,1957420228,GAETAN@terra.com.br,310240,10000183
185,MIRALDO SANDRO,MIRALDO,SANDRO,39510184,1957420229,MIRALDO@terra.com.br,280700,10000184
186,HERNERIO CELI,HERNERIO,CELI,39510185,1957420230,HERNERIO@terra.com.br,230125,10000185
187,WEBER AURO,WEBER,AURO,39510186,1957420231,WEBER@terra.com.br,522150,10000186
188,EVANDRO TOSHIRO,EVANDRO,TOSHIRO,39510187,1957420232,EVANDRO@terra.com.br,130010,10000187
189,VENINA YOLIMAR,VENINA,YOLIMAR,39510188,1957420233,VENINA@terra.com.br,315445,10000188
190,MIRES FRANCIVAL,MIRES,FRANCIVAL,39510189,1957420234,MIRES@terra.com.br,312560,10000189
191,OLGA EDIREZ,OLGA,EDIREZ,39510190,1957420235,OLGA@terra.com.br,315330,10000190
192,ELISABETH SHIRLEIDE,ELISABETH,SHIRLEIDE,39510191,1957420236,ELISABETH@terra.com.br,315410,10000191
193,ANANIAS ILDEMAR,ANANIAS,ILDEMAR,39510192,1957420237,ANANIAS@terra.com.br,330020,10000192
194,DENNER NOELTON,DENNER,NOELTON,39510193,1957420238,DENNER@terra.com.br,521780,10000193
195,RYOJI JOSELITA,RYOJI,JOSELITA,39510194,1957420239,RYOJI@terra.com.br,410165,10000194
196,EDIVINO ARIEL,EDIVINO,ARIEL,39510195,1957420240,EDIVINO@terra.com.br,355000,10000195
197,BENEDITA VALDEMIR,BENEDITA,VALDEMIR,39510196,1957420241,BENEDITA@terra.com.br,211260,10000196
198,JEAN ENEIDA,JEAN,ENEIDA,39510197,1957420242,JEAN@terra.com.br,250750,10000197
199,EDJANE AGENOR,EDJANE,AGENOR,39510198,1957420243,EDJANE@terra.com.br,210725,10000198
200,LIDE RUY,LIDE,RUY,39510199,1957420244,LIDE@terra.com.br,160053,10000199
201,HEMERSSON ELIANAY,HEMERSSON,ELIANAY,39510200,1957420245,HEMERSSON@terra.com.br,421500,10000200
202,ELMA HUBERT,ELMA,HUBERT,39510201,1957420246,ELMA@terra.com.br,510624,10000201
203,TETSU CRISTIAN,TETSU,CRISTIAN,39510202,1957420247,TETSU@terra.com.br,520050,10000202
204,NAOKO BRUNO,NAOKO,BRUNO,39510203,1957420248,NAOKO@terra.com.br,290760,10000203
205,QUITERIO PETER,QUITERIO,PETER,39510204,1957420249,QUITERIO@terra.com.br,421570,10000204
206,ANIZIO CLAUDOMIRO,ANIZIO,CLAUDOMIRO,39510205,1957420250,ANIZIO@terra.com.br,110155,10000205
207,RALPH NILSON,RALPH,NILSON,39510206,1957420251,RALPH@terra.com.br,412000,10000206
208,IV CHRISTIANNE,IV,CHRISTIANNE,39510207,1957420252,IV@terra.com.br,210920,10000207
209,AMADEUS WILLIANS,AMADEUS,WILLIANS,39510208,1957420253,AMADEUS@terra.com.br,411790,10000208
210,VALQUIRIA YURI,VALQUIRIA,YURI,39510209,1957420254,VALQUIRIA@terra.com.br,231330,10000209
211,SILMARA FLORIANO,SILMARA,FLORIANO,39510210,1957420255,SILMARA@terra.com.br,241320,10000210
212,ABRAHO AMAURI,ABRAHO,AMAURI,39510211,1957420256,ABRAHO@terra.com.br,210355,10000211
213,BRAULIO SVIO,BRAULIO,SVIO,39510212,1957420257,BRAULIO@terra.com.br,353750,10000212
214,ELIENE DEUSDEDITE,ELIENE,DEUSDEDITE,39510213,1957420258,ELIENE@terra.com.br,251390,10000213
215,RACHEL HERMENEGILDO,RACHEL,HERMENEGILDO,39510214,1957420259,RACHEL@terra.com.br,313780,10000214
216,DONIZETTI DALVANE,DONIZETTI,DALVANE,39510215,1957420260,DONIZETTI@terra.com.br,412760,10000215
217,SONG JOVANNI,SONG,JOVANNI,39510216,1957420261,SONG@terra.com.br,250990,10000216
218,RYOJI LVIA,RYOJI,LVIA,39510217,1957420262,RYOJI@terra.com.br,220887,10000217
219,ELBA MAILDE,ELBA,MAILDE,39510218,1957420263,ELBA@terra.com.br,351270,10000218
220,ELIANE OTHON,ELIANE,OTHON,39510219,1957420264,ELIANE@terra.com.br,520393,10000219
221,GRAZIELLA FRANCISDIL,GRAZIELLA,FRANCISDIL,39510220,1957420265,GRAZIELLA@terra.com.br,314110,10000220
222,CAZUO LAURINDO,CAZUO,LAURINDO,39510221,1957420266,CAZUO@terra.com.br,315110,10000221
223,GONZALO JADERSON,GONZALO,JADERSON,39510222,1957420267,GONZALO@terra.com.br,210675,10000222
224,ODAIR VIVIANI,ODAIR,VIVIANI,39510223,1957420268,ODAIR@terra.com.br,411342,10000223
225,MARCELLO GRACCO,MARCELLO,GRACCO,39510224,1957420269,MARCELLO@terra.com.br,290310,10000224
226,TITO ODNILSON,TITO,ODNILSON,39510225,1957420270,TITO@terra.com.br,241490,10000225
227,EDITH TENG,EDITH,TENG,39510226,1957420271,EDITH@terra.com.br,421720,10000226
228,FARLEY JAIRO,FARLEY,JAIRO,39510227,1957420272,FARLEY@terra.com.br,420160,10000227
229,GIULIAN HOMERO,GIULIAN,HOMERO,39510228,1957420273,GIULIAN@terra.com.br,250070,10000228
230,CIBELE SIDNI,CIBELE,SIDNI,39510229,1957420274,CIBELE@terra.com.br,230205,10000229
231,ANGLIO JOSENILDO,ANGLIO,JOSENILDO,39510230,1957420275,ANGLIO@terra.com.br,280230,10000230
232,LIGERIA LINDOMAR,LIGERIA,LINDOMAR,39510231,1957420276,LIGERIA@terra.com.br,521670,10000231
233,AIDE HERNERIO,AIDE,HERNERIO,39510232,1957420277,AIDE@terra.com.br,311560,10000232
234,WEDLEY HIELSON,WEDLEY,HIELSON,39510233,1957420278,WEDLEY@terra.com.br,230600,10000233
235,BRASENILDE EUVANDERSON,BRASENILDE,EUVANDERSON,39510234,1957420279,BRASENILDE@terra.com.br,500627,10000234
236,MANOEL JAMIL,MANOEL,JAMIL,39510235,1957420280,MANOEL@terra.com.br,211210,10000235
237,ELIENAI DORACY,ELIENAI,DORACY,39510236,1957420281,ELIENAI@terra.com.br,350650,10000236
238,RONIVALDO JONATHAN,RONIVALDO,JONATHAN,39510237,1957420282,RONIVALDO@terra.com.br,431645,10000237
239,TARLY MRCIO,TARLY,MRCIO,39510238,1957420283,TARLY@terra.com.br,353350,10000238
240,VANDERLIN AURILO,VANDERLIN,AURILO,39510239,1957420284,VANDERLIN@terra.com.br,314810,10000239
241,ALBERT ALEVIR,ALBERT,ALEVIR,39510240,1957420285,ALBERT@terra.com.br,520420,10000240
242,WELLINGTON ANGELO,WELLINGTON,ANGELO,39510241,1957420286,WELLINGTON@terra.com.br,170550,10000241
243,OTTON LINDONJONSON,OTTON,LINDONJONSON,39510242,1957420287,OTTON@terra.com.br,521980,10000242
244,MARCEL JERRY,MARCEL,JERRY,39510243,1957420288,MARCEL@terra.com.br,280550,10000243
245,TOMAZ VALDEVINO,TOMAZ,VALDEVINO,39510244,1957420289,TOMAZ@terra.com.br,210467,10000244
246,CLAUDINE MATHEUS,CLAUDINE,MATHEUS,39510245,1957420290,CLAUDINE@terra.com.br,315730,10000245
247,LUCIANA ENEAS,LUCIANA,ENEAS,39510246,1957420291,LUCIANA@terra.com.br,241355,10000246
248,EBER LUSSANDRA,EBER,LUSSANDRA,39510247,1957420292,EBER@terra.com.br,530010,10000247
249,YOSXIO DENISE,YOSXIO,DENISE,39510248,1957420293,YOSXIO@terra.com.br,241450,10000248
250,TEADEU ROGER,TEADEU,ROGER,39510249,1957420294,TEADEU@terra.com.br,410640,10000249
251,RUCY SILMARA,RUCY,SILMARA,39510250,1957420295,RUCY@terra.com.br,315217,10000250
