20005,CLEONICE VALDINEI,CLEONICE,VALDINEI,39530004,1957440049,CLEONICE@terra.com.br,316850,10020004
20006,RUDINEI ARIEL,RUDINEI,ARIEL,39530005,1957440050,RUDINEI@terra.com.br,230395,10020005
20007,JOVELINO LILIANE,JOVELINO,LILIANE,39530006,1957440051,JOVELINO@terra.com.br,261190,10020006
20008,VIVIANA ADAILSON,VIVIANA,ADAILSON,39530007,1957440052,VIVIANA@terra.com.br,171660,10020007
20009,HE KATSUIKO,HE,KATSUIKO,39530008,1957440053,HE@terra.com.br,316630,10020008
20010,JOSEBIE ODIVAL,JOSEBIE,ODIVAL,39530009,1957440054,JOSEBIE@terra.com.br,291990,10020009
20011,IRENO NEYBER,IRENO,NEYBER,39530010,1957440055,IRENO@terra.com.br,410050,10020010
20012,EALTON ABEL,EALTON,ABEL,39530011,1957440056,EALTON@terra.com.br,354690,10020011
20013,JOSEILDA BOUTROS,JOSEILDA,BOUTROS,39530012,1957440057,JOSEILDA@terra.com.br,412790,10020012
20014,AGOSTINHO THALITA,AGOSTINHO,THALITA,39530013,1957440058,AGOSTINHO@terra.com.br,171665,10020013
20015,JOSEMARIO ELOY,JOSEMARIO,ELOY,39530014,1957440059,JOSEMARIO@terra.com.br,314400,10020014
20016,AVALMIR ALEXSANDRO,AVALMIR,ALEXSANDRO,39530015,1957440060,AVALMIR@terra.com.br,431290,10020015
20017,YUKIKO PRISCILLA,YUKIKO,PRISCILLA,39530016,1957440061,YUKIKO@terra.com.br,270860,10020016
20018,WILTON GERALDINO,WILTON,GERALDINO,39530017,1957440062,WILTON@terra.com.br,521030,10020017
20019,ANDREI HELVECIO,ANDREI,HELVECIO,39530018,1957440063,ANDREI@terra.com.br,521900,10020018
20020,MELISA VALDELINO,MELISA,VALDELINO,39530019,1957440064,MELISA@terra.com.br,313130,10020019
20021,MARLIA EDELSON,MARLIA,EDELSON,39530020,1957440065,MARLIA@terra.com.br,432215,10020020
20022,ILDEBRANDO ANNIA,ILDEBRANDO,ANNIA,39530021,1957440066,ILDEBRANDO@terra.com.br,411275,10020021
20023,NAIR ELIVANA,NAIR,ELIVANA,39530022,1957440067,NAIR@terra.com.br,330330,10020022
20024,MRIO CESARE,MRIO,CESARE,39530023,1957440068,MRIO@terra.com.br,280190,10020023
20025,DARCIO CLEMENTE,DARCIO,CLEMENTE,39530024,1957440069,DARCIO@terra.com.br,313190,10020024
20026,EDERVAL CIRENE,EDERVAL,CIRENE,39530025,1957440070,EDERVAL@terra.com.br,171150,10020025
20027,LAS ELEANDRO,LAS,ELEANDRO,39530026,1957440071,LAS@terra.com.br,130100,10020026
20028,PERCIO CLAUDIA,PERCIO,CLAUDIA,39530027,1957440072,PERCIO@terra.com.br,420920,10020027
20029,EMILIO HUGO,EMILIO,HUGO,39530028,1957440073,EMILIO@terra.com.br,510740,10020028
20030,GILIALDO MITIKO,GILIALDO,MITIKO,39530029,1957440074,GILIALDO@terra.com.br,521580,10020029
20031,ALICE ANDREI,ALICE,ANDREI,39530030,1957440075,ALICE@terra.com.br,312695,10020030
20032,ODIRLEI VALDIMIRO,ODIRLEI,VALDIMIRO,39530031,1957440076,ODIRLEI@terra.com.br,240280,10020031
20033,ROBISON JHONY,ROBISON,JHONY,39530032,1957440077,ROBISON@terra.com.br,431070,10020032
20034,ARNESTO PHYLLIS,ARNESTO,PHYLLIS,39530033,1957440078,ARNESTO@terra.com.br,420670,10020033
20035,NUBIA MAEVE,NUBIA,MAEVE,39530034,1957440079,NUBIA@terra.com.br,330513,10020034
20036,KARIM WILLIAM,KARIM,WILLIAM,39530035,1957440080,KARIM@terra.com.br,316070,10020035
20037,JENIVALDO KELIN,JENIVALDO,KELIN,39530036,1957440081,JENIVALDO@terra.com.br,313150,10020036
20038,DALTON WELBER,DALTON,WELBER,39530037,1957440082,DALTON@terra.com.br,521805,10020037
20039,IVONETE CRISTIANI,IVONETE,CRISTIANI,39530038,1957440083,IVONETE@terra.com.br,150650,10020038
20040,EDNALDO VALDEK,EDNALDO,VALDEK,39530039,1957440084,EDNALDO@terra.com.br,210920,10020039
20041,VLADIA PETRCIO,VLADIA,PETRCIO,39530040,1957440085,VLADIA@terra.com.br,314500,10020040
20042,RALFIO FRANCESCO,RALFIO,FRANCESCO,39530041,1957440086,RALFIO@terra.com.br,261210,10020041
20043,CHRISTIAN ADELCIO,CHRISTIAN,ADELCIO,39530042,1957440087,CHRISTIAN@terra.com.br,250115,10020042
20044,GLAUCO EVA,GLAUCO,EVA,39530043,1957440088,GLAUCO@terra.com.br,171630,10020043
20045,JOS DJACI,JOS,DJACI,39530044,1957440089,JOS@terra.com.br,430087,10020044
20046,JOLDES SIBLLE,JOLDES,SIBLLE,39530045,1957440090,JOLDES@terra.com.br,170240,10020045
20047,ROGES EUGNIO,ROGES,EUGNIO,39530046,1957440091,ROGES@terra.com.br,410845,10020046
20048,WESTHONKLAUSS CLAUDIO,WESTHONKLAUSS,CLAUDIO,39530047,1957440092,WESTHONKLAUSS@terra.com.br,354710,10020047
20049,NACITEL CLAUDIONOR,NACITEL,CLAUDIONOR,39530048,1957440093,NACITEL@terra.com.br,351030,10020048
20050,LUDOVICO ANTLIO,LUDOVICO,ANTLIO,39530049,1957440094,LUDOVICO@terra.com.br,231350,10020049
20051,GENOVEZ ALOIZIO,GENOVEZ,ALOIZIO,39530050,1957440095,GENOVEZ@terra.com.br,291140,10020050
20052,BRAZ IVAN,BRAZ,IVAN,39530051,1957440096,BRAZ@terra.com.br,431700,10020051
20053,SYLVIA ROBERTO,SYLVIA,ROBERTO,39530052,1957440097,SYLVIA@terra.com.br,352585,10020052
20054,OTACLIO LAURO,OTACLIO,LAURO,39530053,1957440098,OTACLIO@terra.com.br,220672,10020053
20055,MARGARIDA GLNIO,MARGARIDA,GLNIO,39530054,1957440099,MARGARIDA@terra.com.br,316070,10020054
20056,ISAURO OLYMPIO,ISAURO,OLYMPIO,39530055,1957440100,ISAURO@terra.com.br,430550,10020055
20057,CARMELIO ELISE,CARMELIO,ELISE,39530056,1957440101,CARMELIO@terra.com.br,150590,10020056
20058,IDALIA MARCIO,IDALIA,MARCIO,39530057,1957440102,IDALIA@terra.com.br,320310,10020057
20059,KLDERE MARILY,KLDERE,MARILY,39530058,1957440103,KLDERE@terra.com.br,210940,10020058
20060,OROZINO IVALDO,OROZINO,IVALDO,39530059,1957440104,OROZINO@terra.com.br,110130,10020059
20061,NOBUYUKI JUREMA,NOBUYUKI,JUREMA,39530060,1957440105,NOBUYUKI@terra.com.br,330530,10020060
20062,VANOIL ELENITA,VANOIL,ELENITA,39530061,1957440106,VANOIL@terra.com.br,430360,10020061
20063,JOSHUA KHALIL,JOSHUA,KHALIL,39530062,1957440107,JOSHUA@terra.com.br,270360,10020062
20064,ALECIO FRENANDO,ALECIO,FRENANDO,39530063,1957440108,ALECIO@terra.com.br,240070,10020063
20065,ROBSON CARLA,ROBSON,CARLA,39530064,1957440109,ROBSON@terra.com.br,120034,10020064
20066,YEH VALDEIR,YEH,VALDEIR,39530065,1957440110,YEH@terra.com.br,311615,10020065
20067,SCHEILA ALCIMAR,SCHEILA,ALCIMAR,39530066,1957440111,SCHEILA@terra.com.br,220350,10020066
20068,ROMILDA ROGERIO,ROMILDA,ROGERIO,39530067,1957440112,ROMILDA@terra.com.br,410785,10020067
20069,RONILTON ORIOVALDO,RONILTON,ORIOVALDO,39530068,1957440113,RONILTON@terra.com.br,315940,10020068
20070,ENILSON GIVANIL,ENILSON,GIVANIL,39530069,1957440114,ENILSON@terra.com.br,510269,10020069
20071,ZILMAR EVERTON,ZILMAR,EVERTON,39530070,1957440115,ZILMAR@terra.com.br,316090,10020070
20072,ALEILSON TOSHIYUKI,ALEILSON,TOSHIYUKI,39530071,1957440116,ALEILSON@terra.com.br,293130,10020071
20073,RENATA CELESTINO,RENATA,CELESTINO,39530072,1957440117,RENATA@terra.com.br,150760,10020072
20074,GRCIA HENRIQUE,GRCIA,HENRIQUE,39530073,1957440118,GRCIA@terra.com.br,510840,10020073
20075,VERONILDO NERIVALDO,VERONILDO,NERIVALDO,39530074,1957440119,VERONILDO@terra.com.br,172049,10020074
20076,ANNIA THEREZA,ANNIA,THEREZA,39530075,1957440120,ANNIA@terra.com.br,231400,10020075
20077,LOURDES JOVINO,LOURDES,JOVINO,39530076,1957440121,LOURDES@terra.com.br,510626,10020076
20078,RENIVALDO ILDEBRANDO,RENIVALDO,ILDEBRANDO,39530077,1957440122,RENIVALDO@terra.com.br,350395,10020077
20079,RAIMUNDO JUARI,RAIMUNDO,JUARI,39530078,1957440123,RAIMUNDO@terra.com.br,130210,10020078
20080,VITTORIO ABILIO,VITTORIO,ABILIO,39530079,1957440124,VITTORIO@terra.com.br,351910,10020079
20081,JANEOVAN ENALDO,JANEOVAN,ENALDO,39530080,1957440125,JANEOVAN@terra.com.br,293280,10020080
20082,EMANOEL ABRO,EMANOEL,ABRO,39530081,1957440126,EMANOEL@terra.com.br,522010,10020081
20083,FAIAL MIGUEL,FAIAL,MIGUEL,39530082,1957440127,FAIAL@terra.com.br,520900,10020082
20084,IRENO NATALE,IRENO,NATALE,39530083,1957440128,IRENO@terra.com.br,260690,10020083
20085,LI EDJANE,LI,EDJANE,39530084,1957440129,LI@terra.com.br,352880,10020084
20086,KTIA HOSANIEL,KTIA,HOSANIEL,39530085,1957440130,KTIA@terra.com.br,150506,10020085
20087,SADAKO JUNIVAL,SADAKO,JUNIVAL,39530086,1957440131,SADAKO@terra.com.br,312730,10020086
20088,CIDINEI JUDIMAR,CIDINEI,JUDIMAR,39530087,1957440132,CIDINEI@terra.com.br,210760,10020087
20089,SIMON DENNER,SIMON,DENNER,39530088,1957440133,SIMON@terra.com.br,352270,10020088
20090,VALDIRA DORINALDO,VALDIRA,DORINALDO,39530089,1957440134,VALDIRA@terra.com.br,313400,10020089
